timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",environment=""rc""}[1m])))","sum(rate(std_requests_total{job=""be/yid"", code=""200"", instance=""yid-aiops-77-54db46dcdc-f4l88"",method=""GET"",url=~""/api/v1/employee/:empID|/api/v1/employees|/api/v1/dept|/api/v1/depts|/api/v1/team/:teamID|/api/v1/teams|/api/v1/supervisors/:empIDs|/api/v1/dept-tree|/api/v1/emplist""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-aiops-77-54db46dcdc-f4l88"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources"", grpc_code=""OK""}[1m]))"
1697204280,252.05078125,3559378.1333333333,3407257.3333333335,3559378.1333333333,17.748720948889563,14.957922019999994,100,0,0.21821355833575792,5593.904567937155,0,1,1,0,0,0.6910096013965669
1697204340,250.046875,3808084.533333333,3484101.8666666667,3808084.533333333,14.652771188888842,13.560241763331456,100,0,0.16381365676604234,3910.857142857143,0,1,1,0,0,0.4952380952380952
1697204400,247.8984375,4794352.533333333,4645331.466666667,4794352.533333333,14.322809073332285,21.054662503332413,100,0,0.20518830770052335,5271.531916853572,0,1,1,0,0,0.6742526433835309
1697204460,247.40234375,5704058.4,5409546.666666667,5704058.4,15.706455664444045,22.449306050002633,100,0,0.19991276533876126,5126.126781040999,0,1,1,0,0,0.6542599592904915
1697204520,247.33984375,4183499.7333333334,3968719.466666667,4183499.7333333334,9.250890375555578,18.798522213334458,100,0,0.1998873362286711,5142.9194454035005,0,1,1,0,0,0.6541767367483782
1697204580,246.74609375,4259598.666666667,4093155.466666667,4259598.666666667,15.617210488888103,21.13018268666565,100,0,0.2185036144139551,5608.987782006228,0,1,1,0,0,0.7101367468453541
1697204640,248.93359375,5395024.266666667,5182148.266666667,5395024.266666667,8.094929931111336,12.141266993333678,100,0,0.17939226482597187,4648.812416876139,0,1,1,0,0,0.577018210406073
1697204700,249.2421875,4118087.2,3998509.6,4118087.2,13.821180659999502,29.375521539999077,100,0,0.20051770024426704,5141.638411899814,0,1,1,0,0,0.6562397462539648
1697204760,247.15625,4945332.8,4651684,4945332.8,13.714847917777256,14.037970976666353,100,0,0.20019655661922614,5135.651521288108,0,1,1,0,0,0.6733884177192152
1697204820,248.33203125,4668877.6,4493578.666666667,4668877.6,16.42098609555534,22.32074694333278,100,0,0.18179834927098865,4684.943460713376,0,1,1,0,0,0.6181143875213613
1697204880,249.63671875,2683208.533333333,2510034.4,2683208.533333333,17.455036051111772,19.505673256668768,100,0,0.20010950854700854,5172.044413919413,0,1,1,0,0,0.6602609890109891
1697204940,249.0234375,4123357.066666667,3865020.2666666666,4123357.066666667,14.894200508887378,25.81175707333083,100,0,0.16349406854130055,4202.887521968365,0,1,1,0,0,0.5449802284710018
1697205000,248.4921875,4837800.8,4497280.266666667,4837800.8,16.151657642223856,24.454713856666785,100,0,0.1804344922018502,4633.557759743513,0,1,1,0,0,0.5954338242661056
1697205060,249.46875,5537075.733333333,5181155.466666667,5537075.733333333,17.904043295556118,20.063777743334867,100,0,0.20016012810248196,5144.479219739428,0,1,1,0,0,0.6550695101535774
1697205120,248.42578125,5553923.733333333,5271334.4,5553923.733333333,14.961445439999402,14.454434696666189,100,0,0.2003314575024131,5135.770092334591,0,1,1,0,0,0.655630224553352
1697205180,250.04296875,4096484,3834072.533333333,4096484,14.636372184443946,29.687331846665376,100,0,0.2065810139345434,5274.359882383533,0,1,1,0,0,0.6727499849978997
1697205240,248.28515625,2554995.2,2437649.066666667,2554995.2,16.745119137778804,10.065828163333208,100,0,0.18190067442775323,4665.75229907187,0,1,1,0,0,0.6002722256115856
1697205300,248.921875,2307509.8666666667,2094103.2,2307509.8666666667,19.478548319998986,25.862555843335333,100,0,0.2000363702491362,5142.3895253682485,0,1,1,0,0,0.6546644844517184
1697205360,253.9140625,3885982.6666666665,3588933.066666667,3885982.6666666665,14.916565024444328,16.293902523332992,100,0,0.20009459016989853,5139.520500600284,0,1,1,0,0,0.673045439662386
1697205420,250.51953125,4977651.2,4674649.6,4977651.2,17.82995780000015,27.86083593333387,100,0,0.21823736951223943,5617.429891245043,0,1,1,0,0,0.7274578983741314
1697205480,249.421875,4611040,4258655.466666667,4611040,10.934729860000516,26.286362273334213,100,0,0.179614370468029,4620.0408371786425,0,1,1,0,0,0.5747659854976929
1697205540,249.62109375,4370350.4,4120217.6,4370350.4,18.14299844222357,22.166254529999303,100,0,0.20021113173892466,5141.421863055585,0,1,1,0,0,0.6552364311455716
1697205600,249.2109375,4046557.066666667,3714652,4046557.066666667,18.141661686665124,14.563259503332423,100,0,0.18161188419705696,4640.567325122627,0,1,1,0,0,0.6135452210848084
1697205660,249.7890625,4142324.2666666666,4139154.4,4142324.2666666666,18.486334191111382,23.855336900002534,100,0,0.21862303922461698,5585.818652188964,0,1,1,0,0,0.7287434640820566
1697205720,248.953125,4232804.8,4005178.4,4232804.8,13.907798775556632,24.720176566664424,100,0,0.1999781841980875,5132.167399920009,0,1,1,0,0,0.6544740573755591
1697205780,250.9375,3982398.4,3965009.6,3982398.4,15.61364331111084,19.631156726666934,100,0,0.19780178792848288,5073.076400943963,0,1,1,0,0,0.6473513059477621
1697205840,249.70703125,3687014.4,3476716.8,3687014.4,15.619572417777414,19.29059354999784,100,0,0.19780566666666666,5077.491640000001,0,1,1,0,0,0.6473639999999999
1697205900,250.828125,6399870.4,6020613.6,6399870.4,15.836375148889298,20.25807922333418,100,0,0.18184476209516195,4671.9556277489,0,1,1,0,0,0.5819032387045182
1697205960,249.24609375,3353961.3333333335,3080632,3353961.3333333335,17.69668664000063,18.6802509933356,100,0,0.20012007204322593,5139.083450070041,0,1,1,0,0,0.6549384175960121
1697206020,250.859375,3306183.466666667,3075862.4,3306183.466666667,17.7619151066675,25.460523709998593,100,0,0.2001492021324988,4661.93336974331,0,1,1,0,0,0.6189695976697615
1697206080,250.7890625,3371352.2666666666,3315271.7333333334,3371352.2666666666,14.459387060000559,23.179292400000122,100,0,0.18062070958172552,5618.721793565294,0,1,1,0,0,0.7279079924297569
1697206140,249.39453125,4186536.2666666666,3966665.6,4186536.2666666666,15.539838455555985,13.947377413333015,100,0,0.1875,5193.61206179009,0,1,1,0,0,0.6459716494763793
1697206200,249.9375,2847037.6,2743558.933333333,2847037.6,15.179774215555678,29.308670860000348,100,0,0.21789261525611459,5130.156187424911,0,1,1,0,0,0.6553318527687771
1697206260,250.14453125,2632925.3333333335,2559002.1333333333,2632925.3333333335,14.706700853332425,22.745281916665284,100,0,0.163159455092572,4616.794167533402,0,1,1,0,0,0.6114006453849642
1697206320,248.796875,4497920.8,4362449.866666666,4497920.8,19.435254257779082,25.67672618333442,100,0,0.18159366601292945,5145.408996841302,0,1,1,0,0,0.6535235813092256
1697206380,250.63671875,3888373.3333333335,3733574.4,3888373.3333333335,7.971787260000079,23.027531633333638,100,0,0.18175539359130485,4662.0258456169695,0,1,1,0,0,0.5816172594921755
1697206440,249.93359375,4312124,4104564.2666666666,4312124,16.779354077779214,24.424084906668213,100,0,0.2000145465124736,5130.91861226271,0,1,1,0,0,0.65459306131355
1697206500,249.41015625,3398977.066666667,3185145.066666667,3398977.066666667,14.780388386665841,28.67628415666635,100,0,0.20684364479378192,5583.398448147407,0,1,1,0,0,0.6905198887899547
1697206560,246.859375,3938146.6666666665,3669280,3938146.6666666665,14.93171984444416,15.29145347333118,100,0,0.1999018663565159,5143.29329238374,0,1,1,0,0,0.6542242898940519
1697206620,250.421875,4085505.8666666667,3951602.4,4085505.8666666667,15.133434531109943,23.826045863334002,100,0,0.19968449849238204,5142.2752051758225,0,1,1,0,0,0.6389903951756225
1697206680,251.2421875,4825739.733333333,4575345.066666666,4825739.733333333,15.635787624442957,23.65753375666524,100,0,0.21817388458601503,5600.523617323007,0,1,1,0,0,0.7272462819533836
1697206740,247.7890625,5477880,5219206.666666667,5477880,21.832553475556374,22.260615899998204,100,0,0.18333333333333332,4720.100000000001,0,1,1,0,0,0.6233333333333334
1697206800,250.23828125,5497291.466666667,5296884,5497291.466666667,14.652632108888309,22.508069600001665,100,0,0.20690500613916477,5329.120576304378,0,1,1,0,0,0.6959532024680997
1697206860,251.14453125,4454499.733333333,4388613.6,4454499.733333333,17.043270233334624,27.94960034666777,100,0,0.19780847634113619,5054.864439707351,0,1,1,0,0,0.6446459225709911
1697206920,248.84765625,4828414.666666667,4545918.933333334,4828414.666666667,9.846168153332352,20.85087534666551,100,0,0.18518518518518517,4756.666666666667,0,1,1,0,0,0.5925925925925927
1697206980,249.671875,5522622.933333334,5224623.466666667,5522622.933333334,12.814749551111568,27.04357481666799,100,0,0.2182453077258839,5595.809690091664,0,1,1,0,0,0.7092972501091227
1697207040,249.74609375,4024305.8666666667,3814522.933333333,4024305.8666666667,18.489308448887538,22.363692700000684,100,0,0.17879613702319677,4649.414747151208,0,1,1,0,0,0.6079068658788689
1697207100,250.3828125,4066682.933333333,3813398.4,4066682.933333333,14.610359146667582,23.55205328000011,100,0,0.22067747986317995,5614.035087719299,0,1,1,0,0,0.7172018095553349
1697207160,250.88671875,4333080.8,4195460,4333080.8,9.63479190666678,25.281197323335313,100,0,0.19672516073440707,5076.582193278981,0,1,1,0,0,0.6438277987671505
1697207220,252.23046875,3625073.6,3301571.466666667,3625073.6,8.387355739998586,21.244051343331495,100,0,0.2,5137.09090909091,0,1,1,0,0,0.6545454545454544
1697207280,249.4765625,4578076,4386868.8,4578076,13.884490477778147,21.675356183332042,100,0,0.16372078035839427,4719.535441308462,0,1,1,0,0,0.6235494093591657
1697207340,247.77734375,4347320.266666667,4187180.533333333,4347320.266666667,12.467109453332846,20.494680826665597,100,0,0.19952476827918955,5145.562387767317,0,1,1,0,0,0.6711287660300013
1697207400,248.5234375,5615782.933333334,5356492.8,5615782.933333334,15.690448062222357,25.552245239999444,100,0,0.18772116534870928,4838.700758028331,0,1,1,0,0,0.6007077291158697
1697207460,248.8203125,4564024.533333333,4397640.533333333,4564024.533333333,12.37613666222185,14.789119959999272,100,0,0.21820165469588146,5587.053368488044,0,1,1,0,0,0.7091553777616147
1697207520,249.05859375,4105267.7333333334,3845406.6666666665,4105267.7333333334,12.580815417778568,20.20233439666602,100,0,0.18170255292086857,4679.204142818207,0,1,1,0,0,0.6177886799309531
1697207580,250.42578125,4736856.8,4613775.466666667,4736856.8,18.387561448889755,13.007194150001547,100,0,0.18204656751196957,5128.251806812182,0,1,1,0,0,0.6735722997942875
1697207640,249.8984375,3415867.7333333334,3397214.1333333333,3415867.7333333334,9.890394066666582,25.332830623331876,100,0,0.20010187004293098,5135.341628465401,0,1,1,0,0,0.6548788474132287
1697207700,257.109375,4841424.8,4531138.4,4841424.8,15.080013068889256,24.046565139997256,100,0,0.2177897965480317,5138.750249550809,0,1,1,0,0,0.6533693896440951
1697207760,250.125,4824671.466666667,4512574.133333334,4824671.466666667,8.431870691110817,24.56206003666618,100,0,0.1626005617413983,5147.417908815919,0,1,1,0,0,0.6560005831116295
1697207820,251.859375,6731139.733333333,6202714.4,6731139.733333333,17.580711073333077,11.624488330001743,100,0,0.21504697879470966,5092.312457858725,0,1,1,0,0,0.645140936384129
1697207880,249.0234375,5048269.866666666,4769862.666666667,5048269.866666666,17.432303339998423,22.6136648766654,100,0,0.18190647374105037,4647.05849543796,0,1,1,0,0,0.5783970122676575
1697207940,248.484375,3932696.533333333,3742683.2,3932696.533333333,13.409100315554193,20.613206810000218,100,0,0.19982197678431943,5143.417682428382,0,1,1,0,0,0.6539628331123182
1697208000,249.5390625,4311755.466666667,4089013.3333333335,4311755.466666667,15.669825797776868,22.706816200000805,100,0,0.18235530106860204,4676.319340603231,0,1,1,0,0,0.620008023633247
1697208060,252.0234375,4986205.866666666,4874931.2,4986205.866666666,15.684272131111356,25.797830203334037,100,0,0.21828500745807108,5588.096190926619,0,1,1,0,0,0.7276166915269038
1697208120,248.27734375,3335137.066666667,3222581.8666666667,3335137.066666667,16.15530984888917,20.779613766665836,100,0,0.18180495963929894,4662.206384990183,0,1,1,0,0,0.5817758708457567
1697208180,251.28125,3856879.2,3807134.4,3856879.2,18.982393275556305,22.873274840000402,100,0,0.21826118588577667,5611.4950891233175,0,1,1,0,0,0.7275372862859223
1697208240,253.36328125,4196814.666666667,3960283.2,4196814.666666667,12.09922089333203,19.87848220999998,100,0,0.1812513593851954,4204.545160687593,0,1,1,0,0,0.5439256352765321
1697208300,250.21875,3848319.466666667,3723881.6,3848319.466666667,15.07456076666737,26.5162166600021,100,0,0.18229027070490483,4825.703420862443,0,1,1,0,0,0.621939157900372
1697208360,249.55078125,3663696.533333333,3412253.6,3663696.533333333,9.016497706666591,23.663753906666898,100,0,0.2183247216359799,5254.62841097618,0,1,1,0,0,0.6703757275325767
1697208420,249.60546875,4448442.666666667,4255300.533333333,4448442.666666667,14.787954873332234,23.72561908666891,100,0,0.18107413174953826,4357.625818339525,0,1,1,0,0,0.5975446347734763
1697208480,250.13671875,4775908.266666667,4604282.666666667,4775908.266666667,13.923489704443961,12.005846913334608,100,0,0.21854340818445062,5154.977313726562,0,1,1,0,0,0.6559886295304214
1697208540,248.5859375,3473393.8666666667,3294762.1333333333,3473393.8666666667,13.363850906666306,18.466417230001753,100,0,0.19780922714879037,5085.135750284994,0,1,1,0,0,0.6473756524869503
1697208600,253.2109375,3621375.2,3637885.6,3621375.2,16.298500784444816,24.7036898999977,100,0,0.19881307929396969,4690.3531228466,0,1,1,0,0,0.6020289889301353
1697208660,250.0546875,4101875.7333333334,3860972.2666666666,4101875.7333333334,13.20411359110949,28.01436832333517,100,0,0.17142857142857143,4341.375000000001,0,1,1,0,0,0.5437500000000001
1697208720,251.1875,4734311.466666667,4402216,4734311.466666667,7.450618857777348,21.879007736667212,100,0,0.20011279084574943,5129.072750095508,0,1,1,0,0,0.6549145882224526
1697208780,248.7890625,3529085.8666666667,3302962.4,3529085.8666666667,16.262165162222825,24.721077050001742,100,0,0.2182453077258839,5624.181580096028,0,1,1,0,0,0.7092972501091227
1697208840,248.12890625,4400409.066666666,4218632.266666667,4400409.066666666,15.951021577778496,26.17336714333457,100,0,0.16875,4407.999999999999,0,1,1,0,0,0.5714285714285714
1697208900,249.65234375,5100557.066666666,4874701.866666666,5100557.066666666,16.80015230000006,22.70779050333355,100,0,0.20552766666666666,5281.843810909091,0,1,1,0,0,0.672636
1697208960,248.47265625,4379302.933333334,4114241.6,4379302.933333334,18.410162786666557,26.330987966666726,100,0,0.21817785131179432,5603.898110943439,0,1,1,0,0,0.7090780167633316
1697209020,248.59375,6074117.6,5703812.266666667,6074117.6,19.705689164444873,23.46921759999835,100,0,0.16666666666666666,4327.875,0,1,1,0,0,0.5625
1697209080,248.19140625,4517852.533333333,4367441.066666666,4517852.533333333,14.450585462222485,22.693079443330742,100,0,0.18705446535843015,4809.742108307747,0,1,1,0,0,0.6359851822186625
1697209140,250.18359375,5021156.533333333,4899553.6,5021156.533333333,18.281900544443488,19.477597553335123,100,0,0.17906180312201336,4638.283777565395,0,1,1,0,0,0.6119582787629935
1697209200,251.05859375,4539418.4,4275778.933333334,4539418.4,15.632969762221668,20.779400790000484,100,0,0.19988007195682592,5135.100757727181,0,1,1,0,0,0.6723238784002327
1697209260,248.71875,4553942.133333334,4424930.933333334,4553942.133333334,19.97539136444579,25.756226229999207,100,0,0.18186778212239704,4664.908611439484,0,1,1,0,0,0.6183504592161498
1697209320,249.75,4159045.3333333335,3948938.4,4159045.3333333335,15.174380239999058,20.005312296668006,100,0,0.16874999999999998,4324.499999999999,0,1,1,0,0,0.5437499999999998
1697209380,249.5,4110537.8666666667,3965703.2,4110537.8666666667,9.485736271110202,27.43901847666469,100,0,0.19986191358697625,5125.913005559795,0,1,1,0,0,0.6540935353755587
1697209440,248.17578125,4172692.8,3858019.7333333334,4172692.8,13.428504091110275,17.085735826667587,100,0.018214604469863938,0.2003606491685033,5117.939563942369,0,1,1,0.018214604469863938,0,0.6557257609151018
1697209500,250.2578125,4153035.2,3864073.8666666667,4153035.2,8.270491395556343,21.480082316666085,100,0,0.18123165029540758,4671.427018014426,0,1,1,0,0,0.6161876110043859
1697209560,250.11328125,4973491.733333333,4890897.066666666,4973491.733333333,15.405990097778059,22.355636416665828,100,0,0.2005396339240137,5140.013126230583,0,1,1,0,0,0.656311529205863
1697209620,248.62109375,3678979.466666667,3540208.8,3678979.466666667,21.724635431110073,22.598096843333526,100,0,0.18044730731813735,4661.429817575284,0,1,1,0,0,0.5811350871217434
1697209680,248.6328125,4548141.066666666,4360465.866666666,4548141.066666666,13.809452391111943,19.661521926667167,100,0,0.18949781574756527,5603.584895349473,0,1,1,0,0,0.7104213344991529
1697209740,250.140625,3547395.7333333334,3336500,3547395.7333333334,17.609258439998584,22.90882424999836,100,0,0.19898337584341821,5146.795463179032,0,1,1,0,0,0.6512183209420959
1697209800,250.3984375,4997227.466666667,4976877.333333333,4997227.466666667,16.869082551111205,24.143083449998812,100,0,0.1811823963183737,4667.983258746581,0,1,1,0,0,0.5979019078506332
1697209860,249.546875,4429839.2,4255826.933333334,4429839.2,8.872852988889564,21.7663740366667,100,0,0.20071893874422933,5128.1864131525645,0,1,1,0,0,0.6568983449811142
1697209920,252.13671875,2375510.1333333333,2265844,2375510.1333333333,13.614351566666302,24.949781433333555,100,0,0.2182413385468764,5613.167227425663,0,1,1,0,0,0.7092843502773485
1697209980,250.67578125,5249866.133333334,4901589.333333333,5249866.133333334,11.39658972444522,21.86294238666657,100,0,0.19988995658196154,5127.722540754356,0,1,1,0,0,0.654185312450056
1697210040,249.375,4857426.4,4807359.466666667,4857426.4,12.669184884444903,24.08348016000067,100,0,0.1833333333333333,4757.777777777777,0,1,1,0,0,0.611111111111111
1697210100,250.3515625,3665119.7333333334,3459125.6,3665119.7333333334,12.479491731111112,22.139286779999264,100,0,0.20469014572750424,5249.743992058499,0,1,1,0,0,0.6698950223809229
1697210160,249.81640625,3441567.2,3422773.6,3441567.2,16.177957031110658,23.90807765333193,100,0,0.21914969916723115,4368.224573076071,0,1,1,0,0,0.5671545797294301
1697210220,250.87890625,5188288.8,5001899.2,5188288.8,19.339173404445724,27.42185035333326,100,0,0.2054606810427639,5647.619994037563,0,1,1,0,0,0.7353671867236412
1697210280,251.01171875,6963732,6577880.533333333,6963732,15.959569651111249,22.23227602666763,100,0,0.19982560674320593,5147.870948989972,0,1,1,0,0,0.6721406772271472
1697210340,250.83984375,5336733.866666666,4970779.466666667,5336733.866666666,15.155799924444485,17.22604724333299,100,0,0.1648027898027898,4204.296356421356,0,1,1,0,0,0.5267157353962909
1697210400,252.06640625,4764238.4,4506750.133333334,4764238.4,16.17204679111132,20.47057935333517,100,0,0.22045855379188714,5305.4914221580875,0,1,1,0,0,0.6772967772967772
1697210460,247.45703125,4381459.2,4255839.2,4381459.2,14.123391684445071,17.573436143332703,100,0,0.19977842756215833,5128.130618768275,0,1,1,0,0,0.6538203083852454
1697210520,246.5390625,4245715.733333333,4009014.933333333,4245715.733333333,16.54155478222189,22.831152176668184,100,0,0.20026945344645522,5136.365291483086,0,1,1,0,0,0.6554273021883988
1697210580,249.55078125,3312320.8,3270964.533333333,3312320.8,13.77978013999988,27.42795846666922,100,0,0.20007639280452535,5139.0530929991455,0,1,1,0,0,0.6547954673602648
1697210640,252.6875,4628681.866666666,4258442.933333334,4628681.866666666,14.838364664444978,14.348185076666292,100,0,0.20009095043201455,4798.7166052805405,0,1,1,0,0,0.5983903490335022
1697210700,247.2578125,4498926.4,4264065.066666666,4498926.4,14.244953026668048,29.47962917333522,100,0,0.18325880364138938,4682.049907052052,0,1,1,0,0,0.6180204085712001
1697210760,253.2734375,4065268.533333333,3960368.533333333,4065268.533333333,6.381583337776344,31.77075646999886,100,0,0.21805891224945942,5594.301393759882,0,1,1,0,0,0.708691464810743
1697210820,252.41015625,4500631.733333333,4273340.266666667,4500631.733333333,17.07387245111224,22.911589416665567,100,0,0.19780566666666666,5071.142254545455,0,1,1,0,0,0.6446367272727274
1697210880,248.56640625,3910160,3576799.466666667,3910160,16.805518573332343,25.558306263331666,100,0,0.1999963637024781,5142.451955418993,0,1,1,0,0,0.6727150415446991
1697210940,249.0625,4730242.4,4399680.266666667,4730242.4,24.28419124222071,14.530351470002643,100,0,0.1818081100892976,4669.923115753698,0,1,1,0,0,0.6181475743036119
1697211000,250.05078125,6529384.533333333,6162297.6,6529384.533333333,17.9230393111114,22.86477489000087,100,0,0.2001346360278733,5133.999235849572,0,1,1,0,0,0.6549860815457672
1697211060,252.46484375,4781934.933333334,4432933.066666666,4781934.933333334,13.157303395556582,31.627212920002425,100,0,0.2056217026498856,5305.393751125516,0,1,1,0,0,0.6762770874602317
1697211120,255.78125,4425921.866666666,4216199.733333333,4425921.866666666,15.085400533334905,21.776384029999463,100,0,0.21816595156715876,5605.774125518144,0,1,1,0,0,0.7272198385571957
1697211180,248.96484375,4027243.7333333334,3859862.933333333,4027243.7333333334,14.402812682223562,13.465019759999752,100,0,0.19998181983456048,5132.260703572401,0,1,1,0,0,0.6726661212617034
1697211240,250.0078125,3419446.933333333,3321127.466666667,3419446.933333333,18.870059915554723,21.04805519000062,100,0,0.20204092192605075,4812.750000000001,0,1,1,0,0,0.6187500000000001
1697211300,250.34375,3177164.533333333,3129560.2666666666,3177164.533333333,15.116148935556136,21.93424991999867,100,0,0.18706829802288166,4814.156086881067,0,1,1,0,0,0.6015815166361844
1697211360,250.8125,4671876.266666667,4525645.866666666,4671876.266666667,15.026578331109905,28.68913281000156,100,0,0.18774868765385266,4807.6969503064665,0,1,1,0,0,0.6165151137021583
1697211420,250.81640625,4521712,4362384.8,4521712,12.9740833399996,13.126459036666347,100,0,0.2186668610372098,5603.338314078503,0,1,1,0,0,0.710667298370932
1697211480,247.87109375,4941306.133333334,4792348,4941306.133333334,14.382139344444214,20.78499199333237,100,0,0.1877385464459073,5138.240574506283,0,1,1,0,0,0.6782365848793137
1697211540,250.51171875,3731745.066666667,3567997.6,3731745.066666667,14.798471397777272,21.753218146665557,100,0,0.19696695163540018,4712.4,0,1,1,0,0,0.605
1697211600,246.296875,4557935.466666667,4353593.066666666,4557935.466666667,18.14049660222332,26.441931789998613,100,0,0.1816860465116279,4671.148255813953,0,1,1,0,0,0.5995639534883721
1697211660,248.99609375,3641679.466666667,3461265.3333333335,3641679.466666667,13.273251199999422,12.848849629999675,100,0,0.20018926985513577,5128.849093688578,0,1,1,0,0,0.6551648831622625
1697211720,249.8828125,4467336,4263617.333333333,4467336,14.251018320000084,21.9698859099996,100,0,0.2001346360278733,5133.999235849572,0,1,1,0,0,0.6549860815457672
1697211780,248.44921875,4204475.2,3999351.7333333334,4204475.2,17.117977806667316,22.901474549998966,100,0,0.21800741225201659,5592.980161325486,0,1,1,0,0,0.7266913741733886
1697211840,248.98046875,3598338.1333333333,3436583.7333333334,3598338.1333333333,12.543355628887284,21.188228496666852,100,0,0.18010695554182912,4671.182633201825,0,1,1,0,0,0.6162988340274043
1697211900,256.20703125,5846740.266666667,5642885.333333333,5846740.266666667,18.622549337776743,29.969027973332533,100,0,0.1619225357328001,4293.333333333334,0,1,1,0,0,0.5555555555555556
1697211960,251.08203125,5221235.466666667,5033866.666666667,5221235.466666667,11.716138128888108,22.561631109999023,100,0,0.21815801912518634,5611.024251899792,0,1,1,0,0,0.7090135621568556
