timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set
1650480718,0.0,0.0004787505,0.0,0.0034826099872589,0.003482162952423
1650480719,0.0,0.0004787505,0.0,0.0034826099872589,0.003482162952423
1650480720,0.0,0.001337549,0.0,0.0034826099872589,0.003482162952423
1650480721,0.0,0.001337549,0.0,0.0034826099872589,0.003482162952423
1650480722,0.0,0.000683291,0.0,0.0034826099872589,0.003482162952423
1650480723,0.0,0.001209075,0.0,0.0034826099872589,0.003482162952423
1650480724,0.0,0.001209075,0.0,0.0034826099872589,0.003482162952423
1650480725,0.0,0.0006937375,0.0,0.0034826099872589,0.003482162952423
1650480726,0.0,0.001032126,0.0,0.0034826099872589,0.003482162952423
1650480727,0.0,0.001032126,0.0,0.0034826099872589,0.003482162952423
1650480728,0.0,0.0007479715,0.0,0.0034826099872589,0.003482162952423
1650480729,0.0,0.001076427,0.0,0.0034826099872589,0.003482162952423
1650480730,0.0,0.001076427,0.0,0.0034826099872589,0.003482162952423
1650480731,0.0,0.000621647,0.0,0.0034826099872589,0.003482162952423
1650480732,0.0,0.001334034,0.0,0.0034826099872589,0.003482162952423
1650480733,0.0,0.001334034,0.0,0.0034826099872589,0.003482162952423
1650480734,0.0,0.000605099,0.0,0.0034826099872589,0.003482162952423
1650480735,0.0,0.001098994,0.0,0.0034826099872589,0.003482162952423
1650480736,0.0,0.001098994,0.0,0.0034826099872589,0.003482162952423
1650480737,0.0,0.000872167,0.0,0.0034826099872589,0.003482162952423
1650480738,0.0,0.000872167,0.0,0.0034826099872589,0.003482162952423
1650480739,0.0,0.000651038,0.0,0.0034826099872589,0.003482162952423
1650480740,0.0,0.000651038,0.0,0.0034826099872589,0.003482162952423
1650480741,0.0,0.0005062925,0.0,0.0034826099872589,0.003482162952423
1650480742,0.0,0.000883717,0.0,0.0034826099872589,0.003482162952423
1650480743,0.01,0.001749723,0.0,0.0034826099872589,0.003482162952423
1650480744,0.01,0.001749723,0.0,0.0034826099872589,0.003482162952423
1650480745,0.0,0.000385771,0.0,0.0034826099872589,0.003482162952423
1650480746,0.0,0.001320218,0.0,0.0034826099872589,0.003482162952423
1650480747,0.0,0.001320218,0.0,0.0034826099872589,0.003482162952423
1650480748,0.0,0.0008496415,0.0,0.0034826099872589,0.003482162952423
1650480749,0.0,0.0008496415,0.0,0.0034826099872589,0.003482162952423
1650480750,0.0,0.000699077,0.0,0.0034826099872589,0.003482162952423
1650480751,0.0,0.000699077,0.0,0.0034826099872589,0.003482162952423
1650480752,0.0,0.000779915,0.0,0.0034826099872589,0.003482162952423
1650480753,0.0,0.001164168,0.0,0.0034826099872589,0.003482162952423
1650480754,0.0,0.00101434,0.0,0.0034826099872589,0.003482162952423
1650480755,0.0,0.00101434,0.0,0.0034826099872589,0.003482162952423
1650480756,0.0,0.0007215235,0.0,0.0034826099872589,0.003482162952423
1650480757,0.0,0.001364898,0.0,0.0034826099872589,0.003482162952423
1650480758,0.0,0.001364898,0.0,0.0034826099872589,0.003482162952423
1650480759,0.0,0.0004511915,0.0,0.0034826099872589,0.003482162952423
1650480760,0.0,0.001382956,0.0,0.0034826099872589,0.003482162952423
1650480761,0.0,0.001382956,0.0,0.0034826099872589,0.003482162952423
1650480762,0.0,0.0006441705,0.0,0.0034826099872589,0.003482162952423
1650480763,0.0,0.001252518,0.0,0.0034826099872589,0.003482162952423
1650480764,0.0,0.001252518,0.0,0.0034826099872589,0.003482162952423
1650480765,0.0,0.0005773125,0.0,0.0034826099872589,0.003482162952423
1650480766,0.0,0.001349635,0.0,0.0034826099872589,0.003482162952423
1650480767,0.0,0.001349635,0.0,0.0034826099872589,0.003482162952423
1650480768,0.0,0.000889737,0.0,0.0034826099872589,0.003482162952423
1650480769,0.0,0.001208323,0.0,0.0034826099872589,0.003482162952423
1650480770,0.0,0.001208323,0.0,0.0034826099872589,0.003482162952423
1650480771,0.0,0.000629195,0.0,0.0034826099872589,0.003482162952423
1650480772,0.0,0.000766934,0.0,0.0034826099872589,0.003482162952423
1650480773,0.0,0.001201309,0.0,0.0034826099872589,0.003482162952423
1650480774,0.0,0.000972272,0.0,0.0034826099872589,0.003482162952423
1650480775,0.0,0.000972272,0.0,0.0034826099872589,0.003482162952423
1650480776,0.0,0.0004535025,0.0,0.0034826099872589,0.003482162952423
1650480777,0.0,0.00100698,0.0,0.0034826099872589,0.003482162952423
1650480778,0.0,0.016634858,0.02,0.0034835338592529,0.0034830868244171
1650480779,0.0,0.016634858,0.02,0.0034835338592529,0.0034830868244171
1650480780,0.0,0.000808592,0.0,0.0034835338592529,0.0034830868244171
1650480781,0.0,0.000808592,0.0,0.0034835338592529,0.0034830868244171
1650480782,0.0,0.000857254,0.0,0.0034835338592529,0.0034830868244171
1650480783,0.01,0.00139672,0.01,0.0034835338592529,0.0034830868244171
1650480784,0.0,0.001114512,0.0,0.0034835338592529,0.0034830868244171
1650480785,0.0,0.001114512,0.0,0.0034835338592529,0.0034830868244171
1650480786,0.0,0.000537751,0.0,0.0034835338592529,0.0034830868244171
1650480787,0.0,0.001618893,0.0,0.0034835338592529,0.0034830868244171
1650480788,0.0,0.001618893,0.0,0.0034835338592529,0.0034830868244171
1650480789,0.0,0.0007350605,0.0,0.0034826099872589,0.003482162952423
1650480790,0.0,0.0007350605,0.0,0.0034826099872589,0.003482162952423
1650480791,0.0,0.0005372275,0.0,0.0034826099872589,0.003482162952423
1650480792,0.0,0.000964689,0.0,0.0034826099872589,0.003482162952423
1650480793,0.01,0.001280554,0.0,0.0034826099872589,0.003482162952423
1650480794,0.01,0.001280554,0.0,0.0034826099872589,0.003482162952423
1650480795,0.0,0.0006520845,0.0,0.0034826099872589,0.003482162952423
1650480796,0.0,0.001311214,0.0,0.0034826099872589,0.003482162952423
1650480797,0.0,0.001311214,0.0,0.0034826099872589,0.003482162952423
1650480798,0.0,0.000932509,0.0,0.0034826099872589,0.003482162952423
1650480799,0.0,0.000932509,0.0,0.0034826099872589,0.003482162952423
1650480800,0.0,0.0006039645,0.0,0.0034826099872589,0.003482162952423
1650480801,0.0,0.001056214,0.0,0.0034826099872589,0.003482162952423
1650480802,0.0,0.001332555,0.0,0.0034826099872589,0.003482162952423
1650480803,0.0,0.001332555,0.0,0.0034826099872589,0.003482162952423
1650480804,0.0,0.000680813,0.0,0.0034826099872589,0.003482162952423
1650480805,0.0,0.000680813,0.0,0.0034826099872589,0.003482162952423
1650480806,0.0,0.0007794705,0.0,0.0034826099872589,0.003482162952423
1650480807,0.01,0.001275582,0.0,0.0034826099872589,0.003482162952423
1650480808,0.01,0.001275582,0.0,0.0034826099872589,0.003482162952423
1650480809,0.0,0.0006478785,0.0,0.0034826099872589,0.003482162952423
1650480810,0.0,0.000852488,0.0,0.0034826099872589,0.003482162952423
