timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-bkverify-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-bkverify-prod-01""}","node_load5{hostname=~""bj1-rd-bkverify-prod-01""}","node_load15{hostname=~""bj1-rd-bkverify-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-bkverify-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-bkverify-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-bkverify-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-bkverify-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-bkverify-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-bkverify-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-bkverify-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-bkverify-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-bkverify-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-bkverify-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-bkverify-prod-01""}","probe_duration_seconds{hostname=~""bj1-rd-bkverify-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-bkverify-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-bkverify-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-bkverify-prod-02"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-bkverify-prod-02""}","node_load5{hostname=~""bj3-rd-bkverify-prod-02""}","node_load15{hostname=~""bj3-rd-bkverify-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-bkverify-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-bkverify-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-bkverify-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-bkverify-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-bkverify-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-bkverify-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-bkverify-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-bkverify-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-bkverify-prod-02""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-bkverify-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-bkverify-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-bkverify-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-bkverify-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-bkverify-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-bkverify-prod-03"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-bkverify-prod-03""}","node_load5{hostname=~""bj1-rd-bkverify-prod-03""}","node_load15{hostname=~""bj1-rd-bkverify-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-bkverify-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-bkverify-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-bkverify-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-bkverify-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-bkverify-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-bkverify-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-bkverify-prod-03""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-bkverify-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-bkverify-prod-03""}","probe_duration_seconds{hostname=~""bj1-rd-bkverify-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-bkverify-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-bkverify-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","increase(http_service_level_sli_result_count_total{job=""be/bkverify""}[2m])","increase(http_service_level_sli_result_error_ratio_total{job=""be/bkverify""}[2m])","increase(http_service_level_sli_result_duration_le5_total{job=""be/bkverify""}[2m])","increase(http_service_level_sli_result_duration_total{job=""be/bkverify""}[2m])","1- ((sum(increase(std_requests_total{job=""be/bkverify"",code=""200"",environment=""prod"", bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/bkverify"",environment=""prod"", code=~""5..""}[2m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/bkverify"",environment=""prod""}[2m])))","sum(rate(std_requests_total{job=""be/bkverify"",code=""200"",environment=""prod""}[2m]))","sum(increase(std_requests_total{job=""be/bkverify"",code=""404"",environment=""prod""}[2m]))","sum(increase(std_requests_total{job=""be/bkverify"",code=""200"",environment=""prod""}[2m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/bkverify"",biz_code=""6000"",environment=""prod"",grpc_code=~""Unknown|OK""}[2m]) or increase(std_grpc_server_handled_total{job=""be/bkverify"",environment=""prod"",grpc_code!~""Unknown|OK""}[2m]))/sum(increase(std_grpc_server_handled_total{job=""be/bkverify"",environment=""prod""}[2m])) or vector(1)","(sum(increase(std_grpc_server_handling_seconds_bucket{le='5',job=""be/bkverify"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) / sum(increase(std_grpc_server_handling_seconds_bucket{le='+Inf',job=""be/bkverify"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) or vector(1)) *100","histogram_quantile(0.995,sum(rate(std_request_duration_seconds_bucket{job=""be/bkverify"",environment=""prod""}[2m])) by (job,le))","1-((sum(increase(std_requests_total{job=""be/bkverify"",code=""200"",bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/bkverify"",code=~""5..""}[2m]))  or  vector(0)) / (((100-99.99)/100)* sum(increase(std_requests_total{job=""be/bkverify""}[2m]))))"
1699960572,0.01749999995032947,0,0.01,0.05,21.79266708389045,0.10550618068261608,0.21432907579099358,0,0.4666666666666667,0,0.0004666666655490796,0,6280.533333333334,100,302,1.0666666666666667,3.066666666666667,113,67,0.001373867,206814.4,426282.6666666667,0.017333333194255895,0.09,0.07,0.05,21.970678125170128,0.10563584399345893,0.21426741606275845,0,1.8,0,0.0022666666676135114,0,12288,97,300,0.8666666666666667,3.066666666666667,110,66,0.000394906,200478.4,504870.4,0.001333333334575082,0,0.01,0.05,10.366845593402607,0.0904921607156326,0,0.26666666666666666,0,0.00013333333333018043,0,1638.4,6,16,0.06666666666666667,0.2,12,5,0.000958784,12737.6,15567.466666666667,2477.333333333333,0,2616,2616,1,23.940653610898245,0,2872.87843330779,1,100,2.1170574072473163,1
1699960692,0.018000000466902977,0,0.01,0.05,21.808700064881126,0.10550783306363887,0.21433531696806252,0,0.4,0,0.0002666666676911215,0,3003.733333333333,95,250,1.0666666666666667,5.533333333333333,108,63,0.001343917,218786.13333333333,429470.93333333335,0.019666666537523247,0.03,0.06,0.05,21.99100654655084,0.10563730197671428,0.2142736804988724,0,0.5333333333333333,0,0.0007999999991928538,0,4096,95,221,1.1333333333333333,5.4,108,63,0.00034855,238464.53333333333,537222.4,0.0013333333190530539,0,0.01,0.05,10.36529723698294,0.0904921607156326,0,0.5333333333333333,0,0.00013333333333018043,0,2730.6666666666665,6,15,0.06666666666666667,0.2,12,5,0.000943289,12712,14076.8,2212,0,2138.6666666666665,2138.6666666666665,1,18.18229687284979,0,2181.8756247419747,1,100,2.2242936963476536,1
1699960812,0.017500000198682253,0.02,0.02,0.05,21.85140473387499,0.10550938824577782,0.21434269008532036,0,1.6666666666666667,0,0.0018000000001241764,0,10103.466666666667,94,233,1.1333333333333333,4.133333333333334,107,64,0.001678961,238069.33333333334,463140.8,0.018833333502213057,0.14,0.11,0.07,21.888365500021724,0.10563875995996963,0.21428095282693538,0,1.7333333333333334,0,0.001466666666480402,0,11468.8,92,204,1,4,105,60,0.000349567,226820.26666666666,533611.2,0.0011666666405896198,0,0.01,0.05,10.359103811304305,0.0904921607156326,0,0.5333333333333333,0,0.00019999999998011238,0,3003.733333333333,7,15,0.06666666666666667,0.2,13,6,0.000940986,11919.466666666667,13481.6,2494.6666666666665,0,2416,2416,1,21.087765356457,0,2530.5318427748393,1,100,2.149031138954502,1
1699960932,0.017666666706403045,0.12,0.06,0.05,21.736726464857558,0.10551094342791689,0.21434985387117345,0,0.3333333333333333,0,0.00026666666575086615,0,3003.733333333333,97,252,1.0666666666666667,3.533333333333333,110,65,0.001365571,218787.2,443922.13333333336,0.018833333502213168,0.02,0.07,0.05,21.898754472127834,0.10564021794322498,0.21428821740198334,0,0.4666666666666667,0,0.00046666666748933493,0,3822.9333333333334,96,253,1,5.066666666666666,109,64,0.000354789,233738.66666666666,533954.1333333333,0.001499999997516488,0,0.01,0.05,10.355957151483697,0.09049225791451632,0,0.4,0,0.00026666666666036085,0,2184.5333333333333,6,15,0.13333333333333333,0.2,12,5,0.000947987,22356.8,15369.6,2414.6666666666665,0,2390.6666666666665,2390.6666666666665,1,20.477741418482612,0,2457.3289702179122,1,100,2.0629723107570226,1
1699961052,0.017999999970197633,0.1,0.07,0.05,21.77513569346139,0.10551240141117224,0.21435728125953624,0,0.4666666666666667,0,0.0003999999995964269,0,4915.2,96,211,1.1333333333333333,3.1333333333333333,109,65,0.002288012,215638.4,433571.73333333334,0.01816666697462399,0.09,0.09,0.06,21.92977154750233,0.10564157872759661,0.21429559827225608,0,1.3333333333333333,0,0.0011333333328366279,0,8192,100,213,1.2,3.466666666666667,114,68,0.00038355,224112.53333333333,527116.8,0.001166666671633676,0,0.01,0.05,10.36210063018106,0.09049235511340004,0,0.26666666666666666,0,0.00006666666668024846,0,1365.3333333333333,6,15,0,0.2,12,5,0.000953699,3830.4,11833.066666666668,2444,0,2472,2472,1,21.00224192626202,0,2520.269031151442,1,100,2.164582474811237,1
1699961172,0.017999999970197744,0.01,0.04,0.05,21.840965814787605,0.10551434538884608,0.2143641736898645,0,0.3333333333333333,0,0.0003333333317035188,0,3003.733333333333,93,245,1,3.933333333333333,106,59,0.001404414,217831.46666666667,437890.6666666667,0.018499999741713236,0.03,0.07,0.05,21.947552672837777,0.10564293951196835,0.21430252946765938,0,0.5333333333333333,0,0.00013333333384556075,0,3822.9333333333334,96,233,0.9333333333333333,4.666666666666667,109,64,0.000342046,222271.46666666667,513170.6666666667,0.00133333335009711,0,0.01,0.05,10.360552273761403,0.09049235511340004,0,1.0666666666666667,0,0.0006000000000009701,0,5461.333333333333,6,16,0.13333333333333333,0.2,12,5,0.000942941,21934.4,15281.6,2289.333333333333,0,2254.6666666666665,2254.6666666666665,1,19.702505181215784,0,2364.300621745892,1,100,2.276873788900189,1
1699961292,0.016833333671092965,0.03,0.04,0.05,21.83851841270491,0.10551590057098514,0.21437128320461263,0,1.4666666666666666,0,0.001866666666076829,0,9284.266666666666,95,275,0.9333333333333333,3.7333333333333334,108,63,0.001355607,199474.13333333333,419252.8,0.01749999995032936,0.05,0.07,0.05,21.904198693087285,0.1056443974952237,0.21430956920527255,0,0.4666666666666667,0,0.0002666666676911215,0,3549.866666666667,98,229,0.9333333333333333,3.8,111,64,0.000341848,195118.4,493024.5333333333,0.001500000013038516,0,0.01,0.05,10.35745556092208,0.09049235511340004,0,0.26666666666666666,0,0.00020000000001042887,0,1638.4,6,15,0.06666666666666667,0.2,12,5,0.000932256,13233.6,14010.133333333333,2400,0,2413.333333333333,2413.333333333333,1,19.556770895029004,0,2346.8125074034815,1,100,2.135066953961191,1
1699961412,0.01716666643818221,0.02,0.04,0.05,21.774436435723477,0.10551745575312421,0.2143771987550519,0,0.4,0,0.0002666666676911215,0,3276.8,95,148,1,2.2,108,64,0.001393754,184026.13333333333,399767.4666666667,0.019166667014360428,0.09,0.08,0.05,21.90919339121522,0.10564575827959533,0.21431552352078675,0,0.3333333333333333,0,0.00026666666575086615,0,2730.6666666666665,98,143,1,2.466666666666667,111,63,0.000358339,182960,486720.5333333333,0.0014999999819944598,0,0.01,0.05,10.354308901101483,0.09049245231228364,0,0.26666666666666666,0,0.00020000000001042887,0,1638.4,6,16,0.06666666666666667,0.2,12,5,0.001021686,12683.2,15473.066666666668,2074.6666666666665,0,2044,2045.3333333333333,1,17.66214070110096,0,2119.4568841321156,1,100,1.8204255364875754,1
1699961532,0.017333333442608567,0,0.03,0.05,21.820537499444338,0.10551901093526317,0.2143831453175511,0,0.4666666666666667,0,0.0004666666655490796,0,3549.866666666667,96,163,1,2.066666666666667,108,62,0.001317666,191877.86666666667,421497.06666666665,0.02133333310484886,0.19,0.1,0.06,21.922179606347857,0.10564702186508323,0.2143215243543909,0,0.4666666666666667,0,0.0003999999995964269,0,4096,98,143,1.2666666666666666,1.8,110,64,0.000379631,205610.66666666666,519569.6,0.001499999997516488,0,0.01,0.05,10.362000736218501,0.09049254951116736,0,1.0666666666666667,0,0.0005333333333207217,0,4915.2,6,17,0.06666666666666667,0.2,12,5,0.000945796,12740.8,13965.333333333334,2060,0,2044,2044,1,17.043192675415447,0,2045.1831210498533,1,100,1.5812514143704313,1
1699961652,0.01666666666666672,0,0.02,0.05,21.82413368209646,0.10552066331628596,0.21438892131372045,0,0.26666666666666666,0,0.00019999999979821345,0,2730.6666666666665,93,131,0.8666666666666667,2.2,105,58,0.001391599,181802.13333333333,407806.93333333335,0.019666666537523247,0.08,0.08,0.05,21.882771438118443,0.1056485770472223,0.21432718405533546,0,0.5333333333333333,0,0.0003333333336437742,0,4096,95,132,1,1.6,108,62,0.00034769,189960.53333333333,498309.86666666664,0.001333333334575082,0,0.01,0.05,10.362000736218501,0.09049254951116736,0,1.2,0,0.0006666666666509021,0,6280.533333333334,7,16,0.06666666666666667,0.2,13,6,0.001020527,12888,14971.2,1930.6666666666665,0,1954.6666666666665,1954.6666666666665,1,16.62644598908459,0,1995.1735186901506,1,100,1.3049915142510802,1
1699961772,0.01683333317438751,0.07,0.03,0.05,21.836021063640942,0.10552241289619235,0.21439501518350457,0,1.6666666666666667,0,0.002800000001055499,0,10922.666666666666,98,212,1.1333333333333333,2.2666666666666666,110,61,0.002269494,182576,398711.4666666667,0.01900000000993407,0.03,0.07,0.05,21.871483420349303,0.10564993783159404,0.21433337096129945,0,0.26666666666666666,0,0.00013333333384556075,0,2184.5333333333333,92,213,0.9333333333333333,1.8666666666666667,104,58,0.000435041,193805.33333333334,502510.93333333335,0.001333333334575082,0,0.01,0.05,10.355807310539866,0.09049254951116736,0,0.26666666666666666,0,0.00013333333333018043,0,1638.4,6,16,0.06666666666666667,0.2,12,5,0.00099486,12792,14723.2,2242.6666666666665,0,2186.6666666666665,2186.6666666666665,1,17.930662846851014,0,2151.6795416221235,1,100,1.3362308346215421,1
