timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-yos-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-yos-prod-01""}","node_load5{hostname=~""bj1-rd-yos-prod-01""}","node_load15{hostname=~""bj1-rd-yos-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-yos-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-yos-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-yos-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-yos-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-yos-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-yos-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-yos-prod-01""}","probe_duration_seconds{hostname=~""bj1-rd-yos-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-yos-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-03"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-03""}","node_load5{hostname=~""bj3-rd-yos-prod-03""}","node_load15{hostname=~""bj3-rd-yos-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-03""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-yos-prod-02"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-yos-prod-02""}","node_load5{hostname=~""bj3-rd-yos-prod-02""}","node_load15{hostname=~""bj3-rd-yos-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-yos-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-yos-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-yos-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-yos-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-yos-prod-02""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-yos-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-yos-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-yos-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-yos-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","probe_success{env=""prod"", instance=""172.16.23.125:6741"", job=""port_probe""}","(1 - sum(increase(ymsg_service_wechat_msg{status !~""4|3"",environment=""prod"", code!=""81013""}[2m]))/sum(increase(ymsg_service_wechat_msg{environment=""prod""}[2m])))*100","(1-sum(increase(ymsg_service_sms_order_result{status=""5"",environment=""prod"",job=""be/ymsg"",failed_type=~""systemErr|unknown""}[2m]) or vector(0))/sum(increase(ymsg_service_sms_order_result{status=~""3|4|5"",job=""be/ymsg"",environment=""prod""}[2m])))*100","(1 - sum(increase(ymsg_service_mail_send_result{status=""3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod"",sub_status=~""SmtpMfFreq|SmtpContSpam|SmtpTempErr|SmtpMfLimit|SmtpMfBad|SmtpSpfFail|SmtpDmaFail|UnkSmtpError|409|507|509""}[2m]) or vector(0)) / sum(increase(ymsg_service_mail_send_result{status=~""2|3"",channel_type=~""AliSMTP|SendCloud"",environment=""prod""}[2m])))*100","1- ((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",environment=""prod"", bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",environment=""prod"", code=~""5..""}[2m]))  or  vector(0)) / sum(increase(std_requests_total{job=""be/ymsg"",environment=""prod""}[2m])))","1-sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",biz_code=""6000"",environment=""prod"",grpc_code=~""Unknown|OK""}[2m]) or increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"",grpc_code!~""Unknown|OK""}[2m]))/sum(increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod""}[2m])) or vector(1)","(sum(increase(std_grpc_server_handling_seconds_bucket{le='5',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) / sum(increase(std_grpc_server_handling_seconds_bucket{le='+Inf',job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m]))  by(job) or vector(1)) *100","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""OK""}[2m]))","sum( increase(std_grpc_server_handled_total{job=""be/ymsg"",environment=""prod"", grpc_code=""Unknown""}[2m]))","1-((sum(increase(std_requests_total{job=""be/ymsg"",code=""200"",bizcode=""6000""}[2m]) or increase(std_requests_total{job=""be/ymsg"",code=~""5..""}[2m]))  or  vector(0)) / (((100-99.99)/100)* sum(increase(std_requests_total{job=""be/ymsg""}[2m]))))","increase(http_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])","increase(http_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_count_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_error_ratio_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_total{job=""be/ymsg""}[2m])","increase(grpc_service_level_sli_result_duration_le5_total{job=""be/ymsg""}[2m])","histogram_quantile(0.999,sum(rate(std_grpc_server_handling_seconds_bucket{job=""be/ymsg"",environment=""prod"", grpc_method!=""ServerReflectionInfo""}[2m])) by (le))"
1691654410,0.07433333347241078,0.95,1.1,0.74,30.489135782367015,0.48548548509630074,0.14657181834871946,0,1.6,0,0.0008000000069538752,0,20206.933333333334,1390,1240,16.8,47,1451,251,0.000729701,36450214.93333333,24904973.866666667,0.13933333332339926,0.22,0.45,0.52,44.20616935739648,0.18723391805589795,0.37505128619417516,0,1.3333333333333333,0,0.0016666666682188709,0,25941.333333333332,1556,1179,17.2,32.6,1624,382,0.000361546,56338279.46666667,23870052.8,0.09833333343267447,0.11,0.21,0.3,27.783258071557036,0.12285608422244387,0.09888544982372749,0,0.6666666666666666,0,0.0004666666655490796,0,4642.133333333333,1345,1142,18.533333333333335,39.13333333333333,1403,259,0.000353339,51056055.46666667,33759606.4,1,100,97.22221853193284,100,1,1,100,991.3116703850357,0,1,1178,0,846.1581333333335,846.1581333333335,918,0,432,432,0.4604164890086355
1691654530,0.060333333661158894,0.25,0.79,0.67,30.000704252436037,0.48548733187509086,0.14659648844242545,0,1.6,0,0.000533333335382243,0,14199.466666666667,1351,1101,12.2,19.8,1411,219,0.000709405,16591612.8,8707053.866666667,0.09733333314458537,0.57,0.64,0.59,43.601310809886115,0.18689654073060902,0.375085453731247,4.333333333333333,1.3333333333333333,0.015333333334031826,0.001466666666480402,77824,28672,1530,908,15.066666666666666,23.2,1597,352,0.000332409,24242425.6,7540613.866666666,0.05516666670640302,0.79,0.41,0.36,28.001326591822785,0.12285841699565248,0.0989090267423196,0,0.7333333333333333,0,0.0006000000052154064,0,4642.133333333333,1306,1252,12.666666666666666,21.266666666666666,1363,212,0.000559339,8002362.666666667,3111534.4,1,100,93.25818708932267,100,1,1,100,1251.1698540100745,0,1,861.4559333333334,0,578,578,1049.3333333333333,0,860.9848000000001,860.9848000000001,0.4900473780808565
1691654650,0.13566666692495355,0.26,0.6,0.61,30.845257758888945,0.4854887898583462,0.14663688940355124,0,0.6666666666666666,0,0.0002666666638106108,0,9557.333333333334,1352,1332,14.066666666666666,26.6,1412,209,0.000725309,47477158.4,11304525.866666667,0.24166666641831402,0.85,0.67,0.6,44.988639547759604,0.18689887350381762,0.3751261260478975,0,1.8666666666666667,0,0.0019333333320294818,0,29764.266666666666,1531,1639,20.666666666666668,26.133333333333333,1597,353,0.000739899,69778131.73333333,14006441.6,0.14733333364129064,0.91,0.59,0.44,27.684562836549,0.12285987497890782,0.09895707217622784,0,1.9333333333333333,0,0.0019333333320294818,0,13653.333333333334,1323,1379,17.133333333333333,26.6,1380,217,0.000348317,55257892.8,12806093.333333334,1,100,100,100,1,1,100,1046.5979558371087,0,1,1245.3333333333333,0,1146.6666666666665,1146.6666666666665,565.6708,0,1004,1004,0.4998513904001364
1691654770,0.07499999975164728,0.58,0.63,0.62,30.756402079192934,0.48549073383602004,0.14666415675727973,0,0.6,0,0.0002666666715716322,0,8465.066666666668,1364,1164,15.333333333333334,28.8,1424,223,0.000710067,14877504.533333333,8205504.533333333,0.14450000027815502,0.46,0.58,0.58,45.390563307612275,0.18690198386809564,0.37516139451309827,0,3.066666666666667,0,0.003133333334699273,0,42052.26666666667,1593,1573,19.2,27.933333333333334,1659,411,0.000337671,20755626.666666668,7881005.866666666,0.08150000000993418,0.34,0.49,0.42,27.91876423176798,0.12287630159025154,0.09898617699450962,0.6,0.6,0.0011999999987892807,0.0003333333336437742,10649.6,4369.066666666667,1352,1294,15.866666666666667,28.133333333333333,1409,239,0.000335737,19825091.733333334,7625103.466666667,1,100,100,100,1,1,100,1295.9614579504002,0,1,1224,0,1222.6666666666665,1222.6666666666665,1369.3333333333333,0,778,778,0.4379014148802433
1691654890,0.07666666656732557,0.18,0.45,0.56,30.814090842570607,0.48549248341592643,0.14668349277667103,0,1.1333333333333333,0,0.000599999997454385,0,11195.733333333334,1398,1319,15.2,25.2,1457,258,0.000757186,21773813.866666667,9597160,0.11416666681567822,0.29,0.47,0.54,43.75055253903236,0.1869041222435368,0.37518195550885824,0,1.2,0,0.0011333333328366279,0,15837.866666666667,1535,1038,15.6,28,1601,354,0.000539005,33807619.2,7697533.866666666,0.09750000039736428,0.42,0.45,0.41,28.48391432494407,0.12287785677239049,0.09900435781466699,0,2.1333333333333333,0,0.0021999999958400925,0,15837.866666666667,1354,1308,15.2,26,1410,247,0.007732123,36731875.2,10353224,1,100,97.05886640856859,100,1,1,100,989.1577829233025,0,1,1242.6666666666665,0,1158.6666666666665,1158.6666666666665,1024,0,940,940,0.4407493201146576
1691655010,0.06266666700442636,0.21,0.37,0.51,30.728881292508003,0.4855092988228049,0.14670331723600671,0,0.7333333333333333,0,0.00039999999571591614,0,10922.666666666666,1402,1319,15.866666666666667,27.8,1460,259,0.000694458,19104691.733333334,12631800,0.11149999996026361,0.57,0.48,0.53,44.293027244607096,0.18690684381228018,0.3752071605605988,0,1.3333333333333333,0,0.0011333333328366279,0,16384,1531,1626,16.533333333333335,31.2,1596,354,0.000422863,22796710.4,5172057.066666666,0.07466666673620548,0.21,0.43,0.41,27.824264543187404,0.12287912035787851,0.09902631435312559,0,1.0666666666666667,0,0.0010000000009313225,0,6280.533333333334,1343,1240,16.2,29.666666666666668,1399,237,0.000354287,14182923.2,5016912,1,100,100,100,1,1,100,1118.5478515097677,0,1,1228,0,1186.6666666666665,1186.6666666666665,677.7857333333334,0,1097.3333333333333,1097.3333333333333,0.41067307928617347
1691655130,0.07666666656732557,0.4,0.4,0.5,30.1218756290198,0.485526211428567,0.14673011165582073,0,0.8666666666666667,0,0.0002666666638106108,0,9557.333333333334,1460,1175,17.066666666666666,28.933333333333334,1517,323,0.001269935,29836578.666666668,17634234.666666668,0.09700000012914345,0.65,0.56,0.56,43.210725026109806,0.18707295670450685,0.37524158394716534,0,3.4,0,0.003399999998509884,0,27306.666666666668,1614,1537,13.4,25.4,1679,449,0.000306813,17971526.933333334,5045744,0.07950000017881398,0.72,0.49,0.44,27.911422025519904,0.12288028674448281,0.09904697613808056,0,0.6666666666666666,0,0.0005333333276212216,0,10103.466666666667,1429,1430,13.933333333333334,26,1484,331,0.000305504,21585552,9741945.6,1,100,98.24552758249315,100,1,1,100,748.1860365724398,0,1,1224,0,1197.3333333333333,1197.3333333333333,256,0,92,92,0.48207530188172243
1691655250,0.05583333373069754,0.41,0.38,0.49,30.91723135891251,0.4855278638095897,0.14675559581610098,0,1.6666666666666667,0,0.0007333333293596903,0,14745.6,1348,1241,14.866666666666667,27.066666666666666,1405,235,0.001583426,7758742.933333334,7197165.333333333,0.11116666644811635,0.32,0.47,0.52,43.80309681582681,0.18707548387548278,0.37526740148709026,0,2.533333333333333,0,0.002733333338983357,0,23210.666666666668,1528,1224,17.4,28.8,1593,384,0.000345673,19553692.8,8751447.466666667,0.058166666825612445,1.19,0.65,0.49,28.117453323297315,0.12288125873331968,0.09907139038229185,0,1.5333333333333334,0,0.0017333333380520344,0,11195.733333333334,1326,1268,17.2,28.533333333333335,1381,246,0.000360533,6753778.666666667,6318016.533333333,1,100,100,100,1,1,100,92.86930208168324,0,1,1226.6666666666665,0,1178.6666666666665,1178.6666666666665,100,0,57.950900000000004,57.950900000000004,0.4925833113527209
1691655370,0.07633333330353098,0.12,0.27,0.43,29.960496932506143,0.48552941899172875,0.146775102401822,0,0.26666666666666666,0,0.0001333333319053054,0,6007.466666666666,1325,1115,14.266666666666667,26.466666666666665,1382,209,0.000722671,18462716.8,5560507.2,0.24416666676600773,0.78,0.59,0.56,45.42782379286766,0.18707801104645871,0.3752921180988863,0,1.4666666666666666,0,0.0009333333310981591,0,20753.066666666666,1501,1455,20.266666666666666,26.933333333333334,1562,354,0.000563031,29993453.866666667,6502572.8,0.07983333344260846,0.28,0.5,0.46,27.706689349255765,0.12288242511992398,0.09908847027432033,0,0.9333333333333333,0,0.0007999999991928538,0,9830.4,1301,1278,14.133333333333333,25.666666666666668,1355,216,0.000304853,21990237.333333332,5052521.066666666,1,100,97.82608202518169,100,1,1,100,423.65035918402225,0,1,1254,0,1166,1166,636,0,492,492,0.49275001304339716
1691655490,0.07166666711370151,0.46,0.32,0.43,30.033869048005545,0.48553107137275153,0.14679432987900332,0,0.6666666666666666,0,0.0003333333336437742,0,8465.066666666668,1335,1346,11.466666666666667,23.866666666666667,1393,212,0.000707687,7575546.666666667,3740995.7333333334,0.09383333325386034,0.37,0.52,0.54,43.85309379403143,0.18707995502413255,0.37531028341301365,0,2.3333333333333335,0,0.0021333333337679506,0,21845.333333333332,1489,1192,14.4,24.8,1551,337,0.000348558,14915723.2,5848952,0.050000000000000044,0.24,0.42,0.44,27.52927767175144,0.12288398030206305,0.0991050694794191,0,1.8666666666666667,0,0.0036666666623204947,0,12561.066666666668,1304,1112,12.933333333333334,24.066666666666666,1358,217,0.000363097,5471630.933333334,4724133.333333333,1,100,95.65218295025649,100,1,1,100,91.82747547513017,0,1,757.2273,0,1014.8527999999999,1014.8527999999999,106.66666666666666,0,52,52,0.49559979573526547
1691655610,0.06849999974171317,0.5,0.38,0.43,30.45142581150109,0.4855321405604721,0.14680864969769447,0,1.2,0,0.000533333335382243,0,15291.733333333334,1344,1054,14.6,29.866666666666667,1404,229,0.000715072,15971393.066666666,8499944.533333333,0.12116666684548061,0.6,0.56,0.55,43.24873471683281,0.18708199620069,0.37533010011933443,0,1.2,0,0.0011333333328366279,0,16657.066666666666,1510,1384,15.2,32.86666666666667,1574,358,0.000308971,39606918.4,9060492.8,0.07199999963243797,0.07,0.31,0.39,27.43772485506635,0.12288475789313258,0.09912269208249702,0,1,0,0.0007999999991928538,0,9830.4,1311,1183,15.533333333333333,31.866666666666667,1364,229,0.002379511,13207486.933333334,4756785.066666666,1,100,96.42874334219339,100,1,1,100,115.82749378306973,1.0435508557117017,1,797.4118333333333,0,922.1498999999999,922.1498999999999,133.33333333333331,0,82.66666666666666,82.66666666666666,0.4953334771635106
