timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set
1650480718,0.0,0.0008596595,0.0,0.00322026014328,0.0032188594341278
1650480719,0.0,0.0008596595,0.0,0.00322026014328,0.0032188594341278
1650480720,0.0,0.0008596595,0.0,0.00322026014328,0.0032188594341278
1650480721,0.0,0.001258155,0.0,0.00322026014328,0.0032188594341278
1650480722,0.0,0.001258155,0.0,0.00322026014328,0.0032188594341278
1650480723,0.0,0.00081354,0.0,0.00322026014328,0.0032188594341278
1650480724,0.0,0.00081354,0.0,0.00322026014328,0.0032188594341278
1650480725,0.0,0.000669576,0.0,0.00322026014328,0.0032188594341278
1650480726,0.0,0.001102942,0.0,0.00322026014328,0.0032188594341278
1650480727,0.0,0.001262053,0.0,0.00322026014328,0.0032188594341278
1650480728,0.0,0.001262053,0.0,0.00322026014328,0.0032188594341278
1650480729,0.0,0.0009621115,0.0,0.00322026014328,0.0032188594341278
1650480730,0.0,0.0009621115,0.0,0.00322026014328,0.0032188594341278
1650480731,0.0,0.000761763,0.0,0.00322026014328,0.0032188594341278
1650480732,0.0,0.002036364,0.0,0.00322026014328,0.0032188594341278
1650480733,0.0,0.002036364,0.0,0.00322026014328,0.0032188594341278
1650480734,0.0,0.000934255,0.0,0.00322026014328,0.0032188594341278
1650480735,0.0,0.000934255,0.0,0.00322026014328,0.0032188594341278
1650480736,0.0,0.000757859,0.0,0.00322026014328,0.0032188594341278
1650480737,0.0,0.001331067,0.0,0.00322026014328,0.0032188594341278
1650480738,0.0,0.001424433,0.0,0.00322026014328,0.0032188594341278
1650480739,0.0,0.001424433,0.0,0.00322026014328,0.0032188594341278
1650480740,0.0,0.000697053,0.0,0.00322026014328,0.0032188594341278
1650480741,0.0,0.000697053,0.0,0.00322026014328,0.0032188594341278
1650480742,0.005,0.0009576975,0.005,0.00322026014328,0.0032188594341278
1650480743,0.005,0.0009576975,0.005,0.00322026014328,0.0032188594341278
1650480744,0.0,0.0006620935,0.0,0.00322026014328,0.0032188594341278
1650480745,0.0,0.000789996,0.0,0.00322026014328,0.0032188594341278
1650480746,0.0,0.001156915,0.0,0.00322026014328,0.0032188594341278
1650480747,0.0,0.001642587,0.0,0.00322026014328,0.0032188594341278
1650480748,0.0,0.001642587,0.0,0.00322026014328,0.0032188594341278
1650480749,0.0,0.000823776,0.0,0.00322026014328,0.0032188594341278
1650480750,0.0,0.000823776,0.0,0.00322026014328,0.0032188594341278
1650480751,0.0,0.000752467,0.0,0.00322026014328,0.0032188594341278
