timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-rttax-prod-03"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-rttax-prod-03""}","node_load5{hostname=~""bj3-rd-rttax-prod-03""}","node_load15{hostname=~""bj3-rd-rttax-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-rttax-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-rttax-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-rttax-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-rttax-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-rttax-prod-03""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-rttax-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-rttax-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-rttax-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-rttax-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-rttax-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-rttax-prod-02"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-rttax-prod-02""}","node_load5{hostname=~""bj3-rd-rttax-prod-02""}","node_load15{hostname=~""bj3-rd-rttax-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-rttax-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-rttax-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-rttax-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-rttax-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-rttax-prod-02""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-rttax-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-rttax-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-rttax-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-rttax-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-rttax-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj2-rd-rttax-prod-01"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj2-rd-rttax-prod-01""}","node_load5{hostname=~""bj2-rd-rttax-prod-01""}","node_load15{hostname=~""bj2-rd-rttax-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj2-rd-rttax-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj2-rd-rttax-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj2-rd-rttax-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj2-rd-rttax-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj2-rd-rttax-prod-01""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj2-rd-rttax-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj2-rd-rttax-prod-01""}","probe_duration_seconds{hostname=~""bj2-rd-rttax-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj2-rd-rttax-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj2-rd-rttax-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-rttax-prod-04"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-rttax-prod-04""}","node_load5{hostname=~""bj1-rd-rttax-prod-04""}","node_load15{hostname=~""bj1-rd-rttax-prod-04""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-rttax-prod-04""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-rttax-prod-04""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-rttax-prod-04""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-rttax-prod-04""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-rttax-prod-04""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-rttax-prod-04""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-rttax-prod-04""}","probe_duration_seconds{hostname=~""bj1-rd-rttax-prod-04""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-rttax-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-rttax-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8"
1710242792,0.03699999973177914,0.03,0.07,0.12,23.50442283758518,0.15017045381289928,0.5364604292317197,0,0.4666666666666667,0,0.0002000000017384688,0,5734.4,421,862,6.6,15.2,468,376,0.000278967,6161704,2713148.2666666666,0.032333333417773336,0.02,0.07,0.07,24.845538883244878,0.5656208131580851,0.10505223671381325,0,2.4,0,0.000866666666600698,0,25122.133333333335,453,874,7.666666666666667,24.2,481,256,0.000300326,3304699.7333333334,1662055.4666666666,0.038999999997516355,0.21,0.19,0.16,24.456251916716365,0.10725935694773736,0.14079063541229908,0,0.9333333333333333,0,0.0007333333337252649,0,11741.866666666667,401,743,7.666666666666667,24.333333333333332,429,249,0.001131339,3172989.8666666667,1611720.5333333334,0.026499999811252062,0.11,0.1,0.12,20.89382120878688,0.4839439108009732,0.2833082316551261,0,1.4,0,0.0034666666683430473,0,157832.53333333333,265,216,3.8,7.266666666666667,286,166,0.000714277,2624353.066666667,1315275.2
1710242912,0.03583333318432169,0.12,0.09,0.12,23.49770945924844,0.15017113239036706,0.5364647399080554,0,0.3333333333333333,0,0.00013333332414428394,0,2730.6666666666665,415,862,6.066666666666666,15,462,374,0.000346781,6043203.2,2677871.466666667,0.028833333340783973,0.05,0.07,0.06,24.855778019521292,0.5656225627379914,0.1050654400983454,0,0.7333333333333333,0,0.00033333333315871037,0,10649.6,452,883,7.733333333333333,24.266666666666666,480,255,0.000324688,2874392,1462086.4,0.03549999998261533,0.05,0.14,0.14,24.416743834791287,0.10726120372652748,0.14080365272447148,0,1.2,0,0.0015333333334031825,0,66901.33333333333,401,738,7.533333333333333,24.4,429,249,0.001179229,2847666.6666666665,1445777.6,0.025833333283662885,0.04,0.08,0.12,20.803067543802257,0.4839449799886938,0.2833211791901634,0,1.1333333333333333,0,0.002799999997174988,0,144452.26666666666,267,212,3.8,7.266666666666667,288,168,0.000742979,2372306.6666666665,1204225.6
1710243032,0.03750000000000009,0.03,0.07,0.12,23.465863946625444,0.15017142320928167,0.5364691978916761,0,3.1333333333333333,0,0.0018000000156462193,0,17476.266666666666,422,855,6.466666666666667,15.133333333333333,469,379,0.000341621,6554154.666666667,2872506.6666666665,0.02816666668901835,0.03,0.07,0.06,24.85982372702562,0.5656244095167815,0.10507831010323299,0,2.2,0,0.0005999999998797041,0,20480,460,881,7.8,24.866666666666667,488,261,0.000335543,2824831.466666667,1444942.9333333333,0.03433333334202571,0.57,0.3,0.2,24.328986944851515,0.10726334210196864,0.14081652272935896,0,1.8666666666666667,0,0.0019333333329996094,0,141994.66666666666,407,741,7.466666666666667,25.133333333333333,435,255,0.001162608,2501723.2,1320568.5333333334,0.026666666567325525,0.06,0.09,0.12,20.90091368012854,0.4839462435741818,0.2833341654902759,0,0.8,0,0.0013333333345750967,0,9830.4,275,214,3.8666666666666667,7.933333333333334,296,174,0.000715755,2492001.6,1283225.6
1710243152,0.03733333374063175,0.11,0.09,0.12,23.495594622116723,0.15017174634140917,0.5364736248632368,0,0.4,0,0.00013333335518836976,0,3549.866666666667,421,858,6.4,15.266666666666667,468,377,0.000283137,6131617.066666666,2723304,0.028833333340783973,0,0.04,0.05,24.851482576985816,0.565626159096688,0.10509174607821492,0,2.533333333333333,0,0.001133333333321692,0,19387.733333333334,455,861,7.866666666666666,24.4,483,257,0.000285851,2940395.7333333334,1491460.2666666666,0.03616666669646895,0.26,0.26,0.2,24.51738705233747,0.10726499448299132,0.14082993544529598,0,0.8,0,0.00046666666651920725,0,10376.533333333333,400,726,7.8,24.466666666666665,428,249,0.001126525,2867565.8666666667,1470325.8666666667,0.02783333361148821,0.01,0.06,0.11,20.913849948279907,0.483948673546274,0.28334751618209286,0,1,0,0.0033333333325572313,0,10649.6,267,213,4,7.333333333333333,288,168,0.000721128,2493150.4,1282494.9333333333
1710243272,0.030999999990065863,0.18,0.12,0.13,22.61746998099352,0.15020011734220073,0.5364896425922112,0,3.066666666666667,0,0.0014000000121692816,0,17749.333333333332,386,791,6.733333333333333,15.2,430,345,0.00033063,1731698.6666666667,2481505.6,0.027333333281179373,0,0.03,0.05,24.906024707785036,0.5656282002732456,0.10510490294465713,0,0.8,0,0.0003999999995964269,0,13653.333333333334,452,871,8.2,24.4,480,255,0.000262141,2498083.2,1328018.1333333333,0.033166666639347864,0.2,0.22,0.19,24.41294786231808,0.10726684126178143,0.14084292949842336,0,0.8,0,0.0006666666668024845,0,10376.533333333333,400,728,8.466666666666667,24.4,428,248,0.001163198,2406323.2,1292638.4,0.029999999701976865,0.19,0.12,0.13,20.87549066665735,0.4839498399328783,0.2833607040605951,0,0.8,0,0.0033333333325572313,0,9830.4,264,217,4.133333333333334,7.266666666666667,285,166,0.00078739,2645369.066666667,1336646.9333333333
1710243392,0.02016666655739152,0.2,0.12,0.13,22.387346191707035,0.15020039200450908,0.5364906504841602,0,0.4,0,0.00013333332414428394,0,3549.866666666667,381,753,5.466666666666667,15,425,339,0.000319524,409934.4,406086.93333333335,0.02833333338300381,0,0.02,0.05,24.943584856467293,0.5656325742230115,0.10511819161235425,0,0.8,0,0.0003333333336437742,0,13380.266666666666,451,862,7.8,24.333333333333332,479,255,0.000286141,2709168.533333333,1406705.6,0.03583333337058625,0.09,0.17,0.18,24.40685432755846,0.10727121521154759,0.14085618715406045,0,1.2666666666666666,0,0.0006666666668024845,0,13926.4,400,644,7.466666666666667,24.466666666666665,428,249,0.001241573,2701229.3333333335,1423760.5333333334,0.02833333313465125,0.09,0.1,0.12,20.864602224738437,0.4839508119217153,0.2833736283365875,0,1.3333333333333333,0,0.0032666666666045785,0,127795.2,267,213,3.8666666666666667,7.266666666666667,288,169,0.00068888,2731530.6666666665,1373785.6
1710243512,0.02016666655739152,0.1,0.1,0.13,22.350213586254743,0.15020103826876408,0.5364925034547434,0,2.6666666666666665,0,0.0013333333345750967,0,15564.8,384,758,5.4,15.2,428,341,0.000340189,402414.93333333335,405914.13333333336,0.025666666651765535,0,0.01,0.05,24.820265698094325,0.5656344210018016,0.10513122443055656,0,2.4,0,0.000733333333240201,0,18022.4,453,867,7.733333333333333,24.133333333333333,481,255,0.000286894,2346990.4,1257192,0.032833333375553386,0.19,0.22,0.2,24.32738864065227,0.10727315918922131,0.14086906491196294,0,0.8666666666666667,0,0.000733333333240201,0,11468.8,400,717,7.6,24.466666666666665,428,251,0.00119375,2275179.7333333334,1216806.9333333333,0.025833333532015557,0.03,0.08,0.12,20.903361082211237,0.4839521727060869,0.2833863742932351,0,1,0,0.0019333333359099925,0,78370.13333333333,267,202,3.8666666666666667,7.333333333333333,288,169,0.000822127,2346209.6,1242150.4
1710243632,0.021666666865348794,0.11,0.11,0.13,22.337499972334985,0.1502013290876788,0.5364936509009623,0,4.266666666666667,0,0.0014666666897634665,0,28945.066666666666,381,748,5.4,15.133333333333333,425,340,0.00035396,463782.93333333335,428713.6,0.027333333281179262,0,0.01,0.05,24.835549481999596,0.5656361705817081,0.10514363700755947,0,0.5333333333333333,0,0.00026666666672099383,0,9557.333333333334,455,871,7.733333333333333,24.533333333333335,483,256,0.000284796,2530372.8,1346190.4,0.03299999994536251,0.05,0.17,0.18,24.462545239500887,0.1072742283769419,0.14088138445278597,0,1.6666666666666667,0,0.0005333333334419877,0,14745.6,400,786,7.6,24.733333333333334,428,250,0.001195085,2534646.4,1361427.2,0.02750000034769373,0.05,0.09,0.12,20.89212301142337,0.48395304749604007,0.283398910918478,0,1,0,0.0017333333341715237,0,68266.66666666667,267,213,3.933333333333333,7.4,288,169,0.000736212,2544203.2,1310528
1710243752,0.02033333356181788,0.03,0.08,0.13,22.348836483006174,0.15020160374998714,0.5364937982082472,0,0.4,0,0.00013333332414428394,0,3003.733333333333,381,742,5.333333333333333,14.933333333333334,425,340,0.000351316,417162.6666666667,416657.06666666665,0.028166666626930237,0.13,0.07,0.06,24.78889897818415,0.5656382117582657,0.1051568171330467,0,2,0,0.00026666666672099383,0,19387.733333333334,453,848,7.8,24.2,481,257,0.001250281,2740433.066666667,1429227.2,0.03433333331098154,0.01,0.11,0.16,24.381631089414135,0.10727588075796468,0.1408945645782732,0,1.2,0,0.0023333333335661638,0,151825.06666666668,401,797,7.8,24.2,429,250,0.001164062,2794362.1333333333,1432788.2666666666,0.028500000139077497,0.45,0.18,0.15,20.8806851527104,0.4839554774681324,0.2834121375620551,0,1.6,0,0.0032666666666045785,0,138717.86666666667,268,205,4.133333333333334,7.266666666666667,289,170,0.000697285,2701366.4,1390350.9333333333
1710243872,0.020833333581686042,0.07,0.07,0.12,22.359213939629274,0.1502018622556891,0.5364944184494467,0,0.26666666666666666,0,0.00013333335518836976,0,2457.6,384,738,5.4,15.266666666666667,428,342,0.001016959,402948.8,412142.93333333335,0.02600000003973646,0.1,0.07,0.06,24.90952099822089,0.5656400585370558,0.10517043918038849,0,0.6,0,0.0003333333336437742,0,9830.4,453,849,8.333333333333334,24.066666666666666,481,257,0.000665785,2519926.933333333,1324513.0666666667,0.03533333331967403,0.01,0.09,0.14,24.347017814099235,0.10727763033787108,0.14090805482436009,0,1.2,0,0.0016666666667636794,0,84104.53333333334,403,705,7.866666666666666,24.4,431,250,0.001161547,2666492.2666666666,1416596.8,0.02683333332339921,0.06,0.12,0.13,20.872493847780582,0.4839567410536203,0.2834254107237223,0,1.3333333333333333,0,0.0030666666648661097,0,122606.93333333333,266,209,3.8666666666666667,7.266666666666667,287,168,0.000711429,2495372.8,1292984.5333333334
